Date,bovespa,sp500,dolar,nikkei,newyork,nasdaq,xangai,londres
2006-11-09,40815.0,1385.43,2.14,16218.86,8857.48,2399.28,18885.22,6239.0
2006-11-10,40720.0,1378.33,2.02,16133.91,8813.77,2378.26,18958.06,6231.5
2006-11-13,40606.0,1380.58,2.03,16016.42,8827.93,2389.52,18763.44,6208.4
2006-11-14,41291.0,1384.36,2.04,16178.81,8824.06,2408.05,18889.92,6194.2
2006-11-16,41162.0,1396.53,2.15,16292.48,8901.62,2447.09,19162.9,6229.8
2006-11-17,41029.0,1399.76,2.15,16182.31,8894.48,2439.63,19125.92,6254.9
2006-11-21,41570.0,1400.43,2.05,15766.43,8884.17,2454.65,19002.07,6204.5
2006-11-22,41913.0,1402.69,2.16,15680.53,8917.98,2463.21,19102.26,6202.6
2006-11-24,41758.0,1405.94,2.05,15784.26,8948.93,2449.73,19206.45,6140.0
2006-11-27,40915.0,1400.95,2.16,15615.56,8933.27,2454.17,19263.86,6122.1
2006-11-28,41043.0,1381.61,2.05,15711.72,8820.64,2397.32,18996.84,6050.1
2006-11-29,41970.0,1386.11,2.07,15948.69,8851.68,2422.91,18730.49,6025.9
2006-11-30,41932.0,1399.47,2.07,16183.3,8947.2,2430.75,18944.56,6084.4
2006-12-01,41327.0,1400.63,2.04,16313.02,8969.0,2430.75,18922.53,6048.8
2006-12-04,42654.0,1396.67,2.04,16263.98,8949.07,2420.92,18654.07,6021.5
2006-12-05,43157.0,1409.1,2.05,16370.56,9019.04,2455.7,18880.81,6050.4
2006-12-06,43096.0,1414.4,2.15,16309.8,9064.9,2447.54,18988.14,6086.4
2006-12-07,42909.0,1412.86,2.04,16461.91,9047.96,2449.64,19023.75,6090.3
2006-12-08,42978.0,1407.27,2.14,16429.8,9041.98,2423.67,18775.47,6131.5
2006-12-11,43297.0,1409.81,2.14,16487.3,9042.19,2437.36,18811.85,6152.4
2006-12-12,43018.0,1413.0,2.13,16621.69,9064.69,2443.03,19010.16,6159.8
2006-12-13,43285.0,1411.32,2.14,16609.25,9059.27,2444.12,18867.67,6156.4
2006-12-14,43755.0,1413.16,2.14,16714.34,9082.12,2435.75,18806.71,6192.5
2006-12-15,43596.0,1425.48,2.14,16927.94,9147.22,2467.36,19080.29,6228.0
2006-12-18,43509.0,1427.08,2.14,16962.65,9140.41,2462.43,19094.63,6260.0
2006-12-19,43590.0,1422.42,2.14,16883.86,9105.02,2420.08,19162.98,6247.4
2006-12-20,43502.0,1425.51,2.15,16829.58,9139.45,2432.0,19109.85,6203.9
2006-12-21,43385.0,1423.2,2.15,17040.93,9128.88,2430.14,19249.19,6198.6
2006-12-22,43356.0,1418.1,2.16,17011.42,9103.59,2415.98,19227.24,6183.7
2006-12-27,44526.0,1416.63,2.14,17207.12,9102.55,2418.78,19620.53,6190.0
2006-12-28,44474.0,1426.77,2.15,17290.11,9179.4,2425.32,19742.79,6245.2
2007-01-04,44020.0,1416.6,2.13,17322.5,9132.25,2423.82,20415.67,6319.0
2007-01-05,42245.0,1418.34,2.14,17315.54,9113.16,2445.07,19890.15,6287.0
2007-01-09,42007.0,1412.84,2.15,17018.89,9041.1,2443.26,20162.54,6194.2
2007-01-10,42336.0,1408.7,2.15,17192.42,9023.9,2434.04,19665.4,6196.1
2007-01-11,42670.0,1414.84,2.15,16958.57,9003.16,2464.89,19653.02,6160.7
2007-01-12,43095.0,1423.82,2.14,16979.73,9063.09,2481.72,19628.82,6230.1
2007-01-16,42624.0,1430.73,2.14,17190.9,9139.94,2504.56,20130.55,6263.5
2007-01-17,42735.0,1431.77,2.14,17153.25,9139.71,2487.89,19917.49,6215.7
2007-01-18,42478.0,1430.59,2.13,17248.14,9146.26,2475.33,20064.75,6204.5
2007-01-19,43428.0,1426.35,2.13,17340.38,9125.47,2437.63,20215.55,6210.3
2007-01-22,43553.0,1430.47,2.12,17429.9,9181.26,2454.5,20501.45,6237.2
2007-01-23,44177.0,1422.95,2.13,17350.31,9130.92,2428.26,20743.85,6218.4
2007-01-24,44687.0,1427.96,2.13,17505.31,9199.77,2443.01,20950.94,6227.6
2007-01-26,44412.0,1423.9,2.13,17368.05,9154.65,2441.1,20457.48,6269.3
2007-01-29,43573.0,1422.03,2.13,17393.19,9154.11,2434.64,20317.39,6228.0
2007-01-30,44044.0,1420.61,2.13,17510.0,9139.55,2446.66,20281.93,6239.9
2007-01-31,44642.0,1428.65,2.13,17493.83,9205.84,2443.33,20463.82,6242.0
2007-02-01,44815.0,1437.9,2.12,17377.03,9254.84,2474.08,20251.57,6203.1
2007-02-02,44998.0,1445.94,2.1,17569.16,9327.71,2474.19,20544.33,6282.2
2007-02-05,45286.0,1448.33,2.09,17531.41,9325.26,2475.03,20514.83,6310.9
2007-02-06,45352.0,1446.98,2.09,17384.5,9312.99,2475.78,20511.78,6317.9
2007-02-07,44588.0,1447.41,2.08,17367.91,9345.24,2483.73,20716.59,6346.3
2007-02-08,44892.0,1449.99,2.08,17368.35,9353.62,2484.5,20475.88,6369.5
2007-02-09,44284.0,1448.25,2.09,17339.56,9345.56,2491.65,20746.95,6346.4
2007-02-13,45197.0,1433.22,2.11,17481.77,9258.33,2455.25,20523.91,6353.5
2007-02-14,45996.0,1443.91,2.11,17662.29,9351.35,2468.04,20302.2,6381.8
2007-02-15,45955.0,1455.15,2.1,17891.24,9427.31,2489.84,20466.65,6421.2
2007-02-16,45849.0,1456.77,2.08,17828.78,9434.96,2491.48,20545.93,6433.3
2007-02-21,46090.0,1459.6,2.09,17896.6,9453.71,2503.54,20649.72,6412.3
2007-02-22,46452.0,1457.29,2.08,18033.23,9433.42,2523.36,20748.46,6357.1
2007-02-23,46016.0,1456.22,2.07,18113.56,9433.09,2522.53,20844.25,6380.9
2007-02-26,46207.0,1451.04,2.08,18219.75,9420.19,2525.04,20520.45,6401.5
2007-02-27,43145.0,1449.25,2.08,18239.3,9421.25,2468.74,20500.88,6434.7
2007-02-28,43892.0,1398.64,2.1,17843.61,9079.42,2411.89,19426.95,6286.1
2007-03-01,43517.0,1406.8,2.12,17542.23,9124.54,2377.18,19581.86,6171.5
2007-03-02,42370.0,1403.16,2.12,17351.4,9074.27,2389.86,19386.57,6116.0
2007-03-05,41179.0,1387.11,2.12,16992.44,8957.95,2368.0,19137.36,6116.2
2007-03-06,43218.0,1374.06,2.14,16654.85,8837.97,2363.15,18899.21,6058.7
2007-03-07,42667.0,1395.02,2.12,16982.3,9006.01,2382.65,19188.22,6138.5
2007-03-08,43466.0,1391.88,2.11,16729.79,8999.57,2396.55,18924.28,6156.5
2007-03-09,44133.0,1401.89,2.1,17224.67,9078.65,2403.13,19259.1,6227.7
2007-03-12,44249.0,1402.8,2.09,17312.14,9094.79,2385.14,19252.37,6245.2
2007-03-13,42749.0,1406.23,2.09,17268.71,9120.98,2388.86,19397.04,6233.3
2007-03-14,43288.0,1377.86,2.09,16936.19,8926.96,2350.94,18803.07,6161.2
2007-03-15,43278.0,1387.11,2.11,16803.99,8958.61,2371.02,19029.21,6000.7
2007-03-16,42730.0,1392.28,2.09,16779.48,9005.34,2376.82,18846.49,6133.2
2007-03-19,43713.0,1386.95,2.09,16713.99,8983.1,2384.66,19006.15,6130.6
2007-03-20,44351.0,1402.04,2.07,17155.35,9091.09,2394.82,19430.7,6189.4
2007-03-22,45424.0,1435.04,2.07,17383.62,9317.71,2457.06,19757.73,6256.8
2007-03-23,45533.0,1434.54,2.05,17519.51,9313.81,2451.83,19665.05,6318.0
2007-03-26,45645.0,1436.11,2.06,17517.92,9338.4,2451.6,19719.88,6339.4
2007-03-27,45207.0,1437.49,2.06,17357.26,9341.35,2448.92,19749.81,6291.9
2007-03-28,44484.0,1428.35,2.06,17328.12,9288.79,2427.19,19664.88,6292.6
2007-03-29,45355.0,1417.17,2.07,17119.95,9218.53,2432.5,19470.42,6267.2
2007-03-30,45805.0,1422.52,2.05,17318.85,9279.14,2419.91,19810.86,6324.2
2007-04-02,45597.0,1420.83,2.05,17346.25,9261.84,2425.36,19900.01,6308.0
2007-04-03,46288.0,1424.27,2.04,17154.78,9305.65,2432.3,19903.89,6315.5
2007-04-04,46554.0,1437.75,2.03,17400.68,9381.47,2451.94,20187.67,6366.1
2007-04-10,47174.0,1444.58,2.02,17631.02,9429.25,2468.13,20416.54,6397.3
2007-04-11,46939.0,1448.23,2.03,17699.39,9468.71,2477.76,20427.95,6417.8
2007-04-12,47347.0,1438.87,2.03,17601.65,9413.63,2455.72,20360.32,6413.3
2007-04-13,47926.0,1447.8,2.03,17629.02,9477.76,2479.69,20413.48,6416.4
2007-04-16,48921.0,1452.84,2.02,17507.18,9522.86,2500.55,20493.26,6462.4
2007-04-17,48755.0,1468.47,2.03,17750.67,9625.59,2519.12,20804.92,6516.2
2007-04-18,48710.0,1471.47,2.03,17557.4,9631.68,2507.34,20868.07,6497.8
2007-04-19,48762.0,1472.48,2.03,17530.0,9634.84,2497.22,20615.42,6449.4
2007-04-20,49408.0,1470.69,2.03,17471.56,9601.7,2525.23,20495.83,6440.6
2007-04-23,49162.0,1484.33,2.02,17589.61,9697.27,2525.77,20710.38,6486.8
2007-04-24,49071.0,1480.93,2.02,17363.84,9660.49,2528.39,20455.35,6479.7
2007-04-25,49676.0,1480.28,2.03,17379.52,9648.5,2533.54,20484.18,6429.5
2007-04-26,49068.0,1495.27,2.02,17359.84,9746.57,2551.49,20672.49,6461.9
2007-04-27,49230.0,1494.21,2.02,17377.04,9715.32,2554.48,20557.07,6469.4
2007-05-02,49472.0,1486.13,2.03,17310.75,9639.79,2531.96,20384.03,6422.1
2007-05-08,50278.0,1509.36,2.02,17651.47,9825.06,2563.18,20850.07,6603.7
2007-05-09,51300.0,1507.32,2.02,17616.58,9787.99,2557.63,20704.37,6550.4
2007-05-10,50235.0,1512.33,2.02,17793.49,9827.92,2564.8,20729.52,6549.6
2007-05-11,50902.0,1491.47,2.01,17616.02,9669.37,2541.66,20469.49,6524.1
2007-05-14,50511.0,1505.76,2.02,17682.74,9787.04,2564.05,21036.62,6565.7
2007-05-15,50518.0,1503.11,2.01,17577.14,9765.38,2544.67,20985.93,6555.5
2007-05-16,51738.0,1500.75,1.99,17487.0,9764.73,2532.71,20854.09,6568.6
2007-05-17,51631.0,1514.01,1.96,17586.33,9825.41,2544.32,21042.67,6559.5
2007-05-18,52078.0,1512.74,1.95,17563.53,9818.99,2548.07,20882.87,6579.3
2007-05-21,52423.0,1522.75,1.96,17455.55,9893.99,2560.93,20963.52,6640.9
2007-05-22,52208.0,1525.1,1.94,17578.31,9897.01,2580.04,20996.99,6636.8
2007-05-23,51813.0,1524.09,1.94,17763.15,9900.95,2592.62,20838.36,6606.6
2007-05-25,51618.0,1507.5,1.96,17529.27,9812.55,2547.41,20553.78,6565.4
2007-05-29,51713.0,1515.55,1.94,17524.82,9876.12,2561.04,20518.35,6570.5
2007-05-30,52528.0,1517.6,1.95,17664.37,9892.13,2556.17,20342.96,6606.5
2007-05-31,52268.0,1530.19,1.95,17715.77,9963.69,2599.47,20405.95,6602.1
2007-06-01,53423.0,1530.62,1.92,17949.92,9978.74,2614.01,20717.27,6621.4
2007-06-04,53243.0,1536.28,1.94,18067.9,10042.58,2606.05,20698.99,6676.7
2007-06-05,53162.0,1539.12,1.91,18019.79,10064.0,2611.16,20820.48,6664.1
2007-06-06,52049.0,1530.57,1.94,18001.2,10001.2,2599.56,20850.26,6632.8
2007-06-08,52330.0,1490.71,1.96,17904.68,9721.11,2541.14,20531.85,6505.1
2007-06-11,52777.0,1507.64,1.96,17899.02,9826.07,2569.64,20649.05,6505.1
2007-06-12,51797.0,1509.12,1.94,17845.22,9841.53,2560.41,20654.47,6567.5
2007-06-13,52994.0,1492.65,1.94,17631.87,9724.82,2558.47,20527.27,6520.4
2007-06-14,53713.0,1515.58,1.94,17834.78,9863.54,2584.14,20714.86,6559.6
2007-06-15,54519.0,1522.97,1.93,17945.84,9927.03,2625.33,21024.32,6649.9
2007-06-18,54730.0,1532.9,1.91,18127.41,10013.91,2631.34,21256.29,6732.4
2007-06-20,54029.0,1533.68,1.9,18173.07,10026.51,2632.2,21645.06,6650.2
2007-06-21,54657.0,1512.5,1.91,18117.3,9905.35,2597.65,21784.12,6649.3
2007-06-22,54267.0,1522.19,1.92,18177.89,9960.79,2610.36,21879.5,6596.0
2007-06-25,54042.0,1502.56,1.94,18107.68,9849.02,2590.59,21884.1,6567.4
2007-06-26,53852.0,1497.68,1.93,18098.33,9807.85,2589.22,21800.77,6588.4
2007-06-27,54143.0,1492.62,1.95,17981.77,9774.28,2563.83,21775.18,6559.3
2007-06-28,54147.0,1506.32,1.94,17915.63,9848.82,2606.14,21912.79,6527.6
2007-06-29,54392.0,1505.7,1.92,18010.5,9865.86,2619.94,21997.25,6571.3
2007-07-03,55700.0,1519.12,1.91,18206.49,9997.44,2636.71,22004.14,6590.6
2007-07-05,55932.0,1524.86,1.91,18191.89,10032.49,2646.3,22272.81,6673.1
2007-07-06,56444.0,1524.96,1.91,18184.64,10026.32,2656.3,22217.46,6635.2
2007-07-10,55883.0,1531.85,1.9,18244.69,10099.42,2657.87,22833.47,6712.7
2007-07-11,56356.0,1509.93,1.89,18116.66,9953.57,2637.12,22655.38,6630.9
2007-07-12,57613.0,1518.74,1.89,18105.89,10014.71,2662.76,22797.75,6615.1
2007-07-13,57644.0,1547.68,1.87,18161.02,10197.57,2696.96,23199.06,6697.7
2007-07-17,57660.0,1549.52,1.87,18269.36,10188.44,2702.1,22915.79,6697.7
2007-07-18,57556.0,1549.2,1.86,18136.06,10170.17,2695.28,22956.97,6659.1
2007-07-19,58125.0,1546.13,1.85,18095.95,10148.3,2716.66,22864.75,6567.1
2007-07-20,57443.0,1553.19,1.85,18148.6,10194.01,2709.99,23195.41,6640.2
2007-07-23,58037.0,1534.06,1.85,17995.71,10073.25,2698.49,23170.35,6585.2
2007-07-24,55795.0,1541.57,1.84,17998.76,10121.54,2673.7,23459.74,6624.4
2007-07-25,56001.0,1511.03,1.85,17810.97,9910.01,2660.19,23228.56,6498.7
2007-07-26,53893.0,1518.09,1.87,17807.23,9930.37,2620.75,23494.04,6454.3
2007-07-27,52922.0,1482.44,1.89,17454.59,9654.38,2599.87,22647.11,6251.2
2007-07-30,54573.0,1458.93,1.89,17138.53,9508.07,2568.14,22478.77,6215.2
2007-07-31,54183.0,1473.9,1.88,17318.01,9623.33,2606.32,23023.43,6206.1
2007-08-01,54234.0,1455.18,1.87,17169.2,9554.5,2538.5,23018.2,6360.1
2007-08-02,54691.0,1465.46,1.88,16956.33,9573.05,2557.59,22730.4,6250.6
2007-08-03,52846.0,1472.18,1.87,17019.8,9619.37,2572.92,22625.38,6300.3
2007-08-06,53091.0,1433.04,1.9,16781.14,9371.01,2524.87,22128.06,6224.3
2007-08-07,53802.0,1467.62,1.9,17009.63,9553.77,2532.78,22171.9,6189.1
2007-08-08,55241.0,1476.22,1.9,16930.39,9606.07,2582.6,22102.76,6308.8
2007-08-09,53431.0,1497.21,1.88,17170.36,9746.15,2573.03,22715.08,6393.9
2007-08-10,52638.0,1453.09,1.91,16923.21,9449.02,2529.54,21797.39,6271.2
2007-08-13,52434.0,1453.42,1.95,16791.8,9435.2,2566.6,21932.0,6038.3
2007-08-14,50912.0,1452.87,1.94,16824.63,9428.8,2549.26,21886.26,6219.0
2007-08-15,49285.0,1426.15,1.97,16659.07,9254.28,2492.76,21637.5,6143.5
2007-08-16,48016.0,1406.64,1.99,16296.4,9089.04,2440.91,20841.23,6109.3
2007-08-17,48559.0,1411.26,2.1,16035.38,9087.75,2510.38,20761.31,5858.9
2007-08-20,49206.0,1445.94,2.02,15477.26,9315.05,2511.07,21140.73,6064.2
2007-08-21,49815.0,1445.55,2.03,15773.86,9326.21,2502.31,22228.24,6078.7
2007-08-22,51745.0,1447.03,2.03,15866.6,9332.54,2542.99,21949.39,6086.1
2007-08-23,51848.0,1464.05,2.01,16093.82,9477.13,2562.41,23055.12,6196.0
2007-08-24,52998.0,1462.34,2.0,16286.01,9478.6,2539.65,22718.54,6196.9
2007-08-28,51645.0,1466.72,1.95,16214.09,9528.71,2546.39,23750.25,6220.1
2007-08-29,52735.0,1432.01,1.98,16068.1,9289.5,2518.82,22802.83,6102.2
2007-08-30,52858.0,1463.67,1.97,16182.09,9508.92,2545.08,23509.98,6132.2
2007-08-31,54637.0,1457.61,1.96,16270.99,9456.67,2596.19,23584.66,6212.0
2007-09-04,55250.0,1473.96,1.95,16445.73,9597.01,2596.38,23937.46,6315.2
2007-09-05,54408.0,1488.76,1.94,16506.11,9698.68,2618.28,24196.59,6376.8
2007-09-06,54569.0,1472.03,1.97,16003.88,9583.2,2615.74,23857.97,6270.7
2007-09-11,53921.0,1451.69,1.96,15787.86,9457.68,2573.28,24000.18,6134.1
2007-09-12,53883.0,1471.1,1.92,15978.78,9597.61,2592.83,24195.38,6280.7
2007-09-13,54908.0,1471.47,1.9,15886.76,9598.74,2607.13,24475.97,6306.2
2007-09-14,54671.0,1483.95,1.9,15895.05,9678.14,2582.15,24750.04,6363.9
2007-09-18,56666.0,1476.63,1.91,16037.49,9607.79,2592.96,24503.83,6182.8
2007-09-19,57264.0,1519.75,1.9,16038.12,9909.11,2665.89,25511.36,6283.3
2007-09-20,56906.0,1528.69,1.87,16474.66,9970.85,2659.58,25638.31,6460.0
2007-09-21,57799.0,1518.75,1.85,16284.43,9936.66,2670.75,25659.96,6429.0
2007-09-25,58858.0,1516.34,1.86,16317.19,9946.13,2658.53,26388.86,6465.9
2007-09-27,61052.0,1527.32,1.85,16551.94,9980.32,2711.82,26664.79,6433.0
2007-09-28,60465.0,1531.24,1.84,16903.64,10056.95,2709.65,27126.13,6486.4
2007-10-02,62017.0,1546.96,1.82,17027.92,10184.5,2740.65,27816.92,6506.2
2007-10-03,60099.0,1545.8,1.82,17066.14,10175.83,2734.32,28163.27,6500.4
2007-10-04,60407.0,1539.91,1.82,17085.32,10101.02,2735.39,27108.27,6535.2
2007-10-05,62319.0,1543.84,1.83,17070.61,10142.93,2754.68,27329.65,6547.9
2007-10-09,63549.0,1553.18,1.81,17166.17,10186.43,2793.95,27817.11,6540.9
2007-10-10,63197.0,1564.98,1.8,17231.14,10279.94,2805.44,28654.95,6615.4
2007-10-11,62456.0,1564.72,1.8,17188.81,10264.51,2824.55,28689.73,6633.0
2007-10-15,62969.0,1562.25,1.8,17399.67,10301.67,2809.17,29147.84,6730.7
2007-10-16,61718.0,1547.81,1.81,17267.07,10216.3,2770.03,29238.29,6644.5
2007-10-17,63194.0,1544.44,1.82,17114.2,10125.4,2801.66,28674.27,6614.3
2007-10-18,63261.0,1539.29,1.8,16974.69,10165.22,2778.31,30013.48,6677.7
2007-10-22,61215.0,1497.79,1.8,16563.57,9919.86,2705.86,28336.97,6527.9
2007-10-23,62697.0,1509.3,1.82,16486.71,9930.78,2775.52,28726.96,6459.3
2007-10-24,62625.0,1516.61,1.79,16518.0,10040.76,2775.33,29810.38,6514.0
2007-10-25,62341.0,1516.15,1.8,16368.02,10009.31,2777.59,29660.47,6482.0
2007-10-26,64276.0,1522.17,1.79,16358.61,10029.56,2806.52,30215.2,6576.3
2007-10-29,65044.0,1536.92,1.77,16613.3,10189.14,2815.16,30986.22,6661.3
2007-10-30,64383.0,1539.42,1.75,16655.31,10256.16,2807.32,31361.91,6706.0
2007-10-31,65318.0,1532.15,1.75,16620.59,10165.45,2827.8,31530.96,6659.0
2007-11-01,64050.0,1545.79,1.74,16812.9,10311.55,2835.0,31783.47,6721.6
2007-11-05,62960.0,1505.61,1.75,16458.14,10051.95,2782.8,30165.78,6530.6
2007-11-06,64503.0,1505.33,1.75,16152.58,9959.03,2809.81,29220.04,6461.4
2007-11-07,63501.0,1515.46,1.73,16325.18,10102.42,2798.45,30054.08,6474.9
2007-11-08,63562.0,1475.27,1.73,15889.03,9830.19,2748.4,28758.72,6385.1
2007-11-09,64321.0,1467.59,1.73,15675.48,9875.8,2648.96,28510.53,6381.9
2007-11-12,61527.0,1453.66,1.74,15377.37,9733.34,2619.41,28061.45,6304.9
2007-11-13,62927.0,1441.35,1.77,15148.16,9570.71,2613.37,27561.57,6337.9
2007-11-14,64631.0,1483.4,1.77,15311.38,9861.01,2698.03,28787.4,6362.4
2007-11-16,64609.0,1453.09,1.74,15238.73,9652.65,2631.81,28037.18,6359.6
2007-11-19,62336.0,1456.7,1.74,15177.17,9701.2,2622.44,27628.97,6291.2
2007-11-21,60582.0,1434.71,1.76,15113.83,9574.95,2570.53,27277.72,6226.5
2007-11-27,59432.0,1409.59,1.82,14953.93,9389.53,2557.98,26704.76,6180.5
2007-11-28,61715.0,1432.95,1.84,15271.14,9522.03,2607.33,27315.93,6140.7
2007-11-29,62156.0,1467.41,1.79,15339.61,9791.0,2653.36,28337.11,6306.2
2007-11-30,63006.0,1471.83,1.77,15520.53,9773.57,2693.61,28604.68,6349.1
2007-12-03,63200.0,1479.63,1.8,15747.47,9856.81,2654.91,28825.03,6432.5
2007-12-04,63482.0,1471.34,1.78,15613.89,9811.79,2620.34,28544.18,6386.6
2007-12-05,64928.0,1465.22,1.82,15418.95,9747.74,2648.96,28942.23,6315.2
2007-12-06,65791.0,1484.59,1.79,15782.4,9887.5,2665.87,29769.15,6493.8
2007-12-07,65639.0,1508.6,1.78,15992.24,10030.21,2710.33,29890.64,6485.6
2007-12-10,65446.0,1505.11,1.75,16007.33,10023.8,2710.73,29017.7,6554.9
2007-12-11,64512.0,1516.68,1.76,16003.09,10104.55,2723.09,28947.7,6565.4
2007-12-12,64742.0,1487.58,1.76,15828.65,9838.26,2703.26,28611.64,6536.9
2007-12-13,62861.0,1483.27,1.76,15818.48,9921.52,2651.45,28518.78,6559.8
2007-12-14,62445.0,1486.19,1.77,15547.19,9863.81,2647.68,27708.31,6364.2
2007-12-17,59828.0,1465.05,1.79,15433.3,9698.36,2623.23,27236.45,6397.0
2007-12-19,61722.0,1454.7,1.81,15165.09,9602.55,2593.33,26880.09,6279.3
2007-12-20,61716.0,1456.42,1.8,15151.37,9586.07,2628.12,27034.6,6284.5
2007-12-21,63098.0,1463.19,1.8,15044.35,9622.27,2676.85,27192.8,6345.6
2007-12-27,63774.0,1495.05,1.76,15616.41,9894.06,2715.02,28337.47,6479.3
2007-12-28,63886.0,1479.83,1.76,15413.37,9779.49,2693.36,27511.54,6497.8
2008-01-04,61037.0,1444.01,1.75,15155.73,9655.92,2571.08,27004.34,6479.4
2008-01-07,60772.0,1414.07,1.76,14549.38,9431.96,2514.15,26962.54,6348.5
2008-01-08,62081.0,1415.71,1.76,14429.3,9462.68,2506.97,27466.96,6335.7
2008-01-09,62674.0,1390.25,1.75,14364.71,9326.1,2443.85,26847.49,6356.5
2008-01-10,63515.0,1406.78,1.77,14546.32,9424.68,2452.12,27426.42,6272.7
2008-01-11,61942.0,1419.91,1.76,14419.43,9490.76,2471.86,27435.51,6222.7
2008-01-15,59907.0,1411.88,1.73,14134.91,9439.33,2449.04,26728.93,6215.7
2008-01-16,58777.0,1377.41,1.75,13796.73,9172.16,2390.56,25131.11,6025.6
2008-01-17,57037.0,1374.79,1.77,13596.38,9073.42,2405.74,24705.08,5942.9
2008-01-18,57506.0,1333.9,1.77,13577.5,8818.95,2365.56,24247.17,5902.4
2008-01-22,56097.0,1312.94,1.83,13125.23,8794.86,2221.2,22624.29,5578.2
2008-01-23,54235.0,1310.41,1.8,12756.31,8661.06,2226.77,23359.2,5740.1
2008-01-24,57463.0,1340.13,1.81,12952.5,8805.53,2328.86,24396.85,5609.3
2008-01-28,58594.0,1330.7,1.78,13482.84,8827.63,2324.85,24342.39,5869.0
2008-01-29,59530.0,1355.94,1.78,13246.69,8978.41,2360.43,24640.1,5788.9
2008-01-30,60289.0,1362.22,1.77,13500.52,9045.97,2346.36,24605.15,5885.2
2008-01-31,59490.0,1351.98,1.77,13227.48,8994.08,2317.11,23789.72,5837.3
2008-02-01,61080.0,1378.6,1.75,13517.74,9126.17,2392.58,23791.92,5879.8
2008-02-06,58969.0,1339.48,1.76,13548.53,8874.61,2327.18,23458.15,5868.0
2008-02-12,61805.0,1340.55,1.76,12998.87,8868.26,2333.31,22953.78,5707.7
2008-02-13,62591.0,1353.12,1.74,13162.95,8965.36,2347.22,23330.09,5910.0
2008-02-14,61819.0,1367.33,1.74,13254.59,9073.49,2376.22,23893.51,5880.1
2008-02-15,61272.0,1347.52,1.74,13508.53,8968.41,2320.58,23511.47,5879.3
2008-02-19,62297.0,1355.86,1.73,13761.76,8970.84,2348.98,24040.66,5946.6
2008-02-20,63747.0,1348.39,1.73,13729.75,9022.98,2292.82,24265.32,5966.9
2008-02-21,63792.0,1362.21,1.73,13462.72,9074.05,2344.08,23957.64,5893.6
2008-02-22,64609.0,1344.22,1.71,13530.19,8977.77,2306.61,23233.9,5932.2
2008-02-25,65001.0,1352.75,1.7,13612.31,9064.83,2303.41,23546.1,5888.5
2008-02-26,65183.0,1371.76,1.7,14036.89,9209.5,2314.42,23564.77,5999.5
2008-02-27,65495.0,1378.95,1.68,14007.32,9302.43,2329.16,24161.19,6087.4
2008-02-28,65555.0,1378.16,1.66,13877.88,9292.68,2342.56,24373.9,6076.5
2008-02-29,63489.0,1364.07,1.68,13735.44,9221.88,2309.06,24226.83,5965.7
2008-03-03,64490.0,1330.45,1.69,13412.87,8962.46,2271.26,23491.57,5884.3
2008-03-04,63656.0,1329.58,1.67,13080.29,8970.26,2244.21,23858.04,5818.6
2008-03-05,64629.0,1327.69,1.68,12973.03,8891.44,2266.49,23066.64,5767.7
2008-03-06,62975.0,1332.2,1.66,13068.89,8962.33,2265.67,23360.68,5853.5
2008-03-07,61868.0,1301.53,1.66,13024.61,8765.02,2204.48,22694.23,5766.4
2008-03-10,59999.0,1293.16,1.68,12716.84,8676.28,2211.14,22387.25,5699.9
2008-03-11,62368.0,1274.4,1.7,12392.31,8534.48,2209.65,22634.71,5629.1
2008-03-12,62177.0,1321.13,1.7,12841.88,8842.66,2259.97,23737.65,5690.4
2008-03-13,62280.0,1305.26,1.68,12741.26,8781.22,2219.28,22925.42,5776.4
2008-03-14,61991.0,1316.05,1.7,12509.81,8827.08,2271.21,22536.12,5692.4
2008-03-17,60012.0,1283.21,1.71,12089.03,8634.36,2166.94,21318.03,5631.7
2008-03-18,61933.0,1277.16,1.72,11828.99,8489.39,2215.61,21444.61,5414.4
2008-03-19,58827.0,1330.97,1.7,12142.33,8826.54,2272.12,22191.88,5605.8
2008-03-25,61234.0,1349.07,1.74,12639.74,8859.24,2329.16,21841.78,5495.2
2008-03-26,61415.0,1352.45,1.74,12648.97,8936.23,2328.62,22581.75,5689.1
2008-03-27,60762.0,1340.34,1.73,12618.42,8881.77,2315.04,22312.57,5660.4
2008-03-28,60452.0,1327.02,1.73,12594.34,8817.29,2291.32,22750.31,5717.5
2008-03-31,60968.0,1315.92,1.74,12709.28,8761.87,2265.15,22997.04,5692.9
2008-04-02,63364.0,1369.96,1.74,12836.41,9088.15,2363.42,24133.77,5852.6
2008-04-03,64175.0,1365.69,1.72,13190.16,9104.29,2347.91,23947.55,5915.9
2008-04-07,64176.0,1373.69,1.71,13240.56,9157.53,2386.62,24484.83,5947.1
2008-04-08,64540.0,1370.16,1.69,13373.96,9184.43,2353.58,24507.07,6014.8
2008-04-09,63477.0,1365.5,1.69,13295.16,9150.37,2351.94,24293.42,5990.2
2008-04-10,63527.0,1355.37,1.69,13029.81,9074.86,2326.78,24101.41,5983.9
2008-04-11,62585.0,1357.98,1.68,13061.77,9096.86,2327.7,24442.27,5965.1
2008-04-14,62153.0,1332.2,1.69,13132.67,8936.33,2287.02,23968.04,5895.5
2008-04-15,62618.0,1331.72,1.68,12952.65,8922.84,2287.43,23950.4,5831.6
